Date,Time,Open,High,Low,Close,Volume
20140818,00:00:00,0.80006,0.80143,0.80005,0.80103,1507830000
20140818,01:00:00,0.80105,0.80126,0.80075,0.80094,1213270000
20140818,02:00:00,0.80093,0.80116,0.80081,0.80086,1342680000
20140818,03:00:00,0.80086,0.80111,0.80068,0.80086,1597290000
20140818,04:00:00,0.80087,0.80093,0.80065,0.80088,2091450000
20140818,05:00:00,0.80089,0.80089,0.80070,0.80074,1322710000
20140818,06:00:00,0.80076,0.80089,0.80065,0.80070,1228130000
20140818,07:00:00,0.80070,0.80083,0.80062,0.80070,1241370000
20140818,08:00:00,0.80071,0.80079,0.80028,0.80042,1807330000
20140818,09:00:00,0.80040,0.80065,0.79997,0.80015,3693180000
20140818,10:00:00,0.80011,0.80020,0.79951,0.79993,4677670010
20140818,11:00:00,0.79991,0.80021,0.79973,0.80004,3649780000
20140818,12:00:00,0.80005,0.80065,0.79990,0.80060,3548950000
20140818,13:00:00,0.80061,0.80069,0.80024,0.80051,3483830000
20140818,14:00:00,0.80051,0.80059,0.80031,0.80043,2870400000
20140818,15:00:00,0.80043,0.80050,0.79969,0.80001,3819590010
20140818,16:00:00,0.80000,0.80014,0.79918,0.79930,4070750020
20140818,17:00:00,0.79931,0.79944,0.79897,0.79903,4790019990
20140818,18:00:00,0.79904,0.79910,0.79833,0.79890,4429510010
20140818,19:00:00,0.79892,0.79913,0.79854,0.79856,3142860000
20140818,20:00:00,0.79857,0.79880,0.79844,0.79878,2494510000
20140818,21:00:00,0.79878,0.79878,0.79859,0.79868,1810130000
20140818,22:00:00,0.79868,0.79885,0.79863,0.79874,1578850000
20140818,23:00:00,0.79873,0.79888,0.79866,0.79883,1568130000
20140819,00:00:00,0.79882,0.79896,0.79876,0.79879,828270000
20140819,01:00:00,0.79879,0.79888,0.79873,0.79883,1184540000
20140819,02:00:00,0.79882,0.79903,0.79881,0.79889,1157100000
20140819,03:00:00,0.79889,0.79903,0.79872,0.79883,1946520000
20140819,04:00:00,0.79883,0.79889,0.79873,0.79885,1547210000
20140819,05:00:00,0.79885,0.79885,0.79868,0.79879,1569300000
20140819,06:00:00,0.79879,0.79891,0.79867,0.79878,1849410000
20140819,07:00:00,0.79877,0.79887,0.79864,0.79878,1623010000
20140819,08:00:00,0.79878,0.79890,0.79848,0.79848,1685860000
20140819,09:00:00,0.79848,0.79912,0.79823,0.79889,4219180000
20140819,10:00:00,0.79889,0.79949,0.79871,0.79934,4260350010
20140819,11:00:00,0.79937,0.80238,0.79931,0.80209,8235570000
20140819,12:00:00,0.80212,0.80222,0.80146,0.80153,4864210000
20140819,13:00:00,0.80152,0.80200,0.80145,0.80179,3270360000
20140819,14:00:00,0.80179,0.80239,0.80164,0.80226,4833319990
20140819,15:00:00,0.80226,0.80276,0.80097,0.80122,7846539980
20140819,16:00:00,0.80122,0.80170,0.80107,0.80112,5544360020
20140819,17:00:00,0.80112,0.80178,0.80100,0.80141,5489560000
20140819,18:00:00,0.80142,0.80150,0.80102,0.80141,4636689990
20140819,19:00:00,0.80141,0.80166,0.80128,0.80135,4314169990
20140819,20:00:00,0.80135,0.80159,0.80123,0.80138,2855740000
20140819,21:00:00,0.80138,0.80159,0.80134,0.80143,2282590010
20140819,22:00:00,0.80143,0.80167,0.80140,0.80154,2139090000
20140819,23:00:00,0.80154,0.80160,0.80147,0.80147,1961260000
20140820,00:00:00,0.80148,0.80164,0.80133,0.80147,1937530010
20140820,01:00:00,0.80148,0.80164,0.80136,0.80148,1629140000
20140820,02:00:00,0.80148,0.80161,0.80133,0.80146,2079410000
20140820,03:00:00,0.80146,0.80151,0.80127,0.80132,1981490000
20140820,04:00:00,0.80132,0.80140,0.80110,0.80110,1971430000
20140820,05:00:00,0.80110,0.80129,0.80110,0.80113,1491230000
20140820,06:00:00,0.80113,0.80138,0.80086,0.80128,2852280000
20140820,07:00:00,0.80127,0.80140,0.80107,0.80120,1897010000
20140820,08:00:00,0.80120,0.80138,0.80104,0.80115,2256720000
20140820,09:00:00,0.80115,0.80125,0.80060,0.80070,4064700010
20140820,10:00:00,0.80070,0.80075,0.79968,0.79968,5386549970
20140820,11:00:00,0.79968,0.80004,0.79697,0.79833,7909920010
20140820,12:00:00,0.79833,0.79901,0.79826,0.79839,5574419990
20140820,13:00:00,0.79841,0.79856,0.79782,0.79793,5333199980
20140820,14:00:00,0.79797,0.79831,0.79748,0.79795,4500629980
20140820,15:00:00,0.79795,0.79829,0.79784,0.79812,4236620000
20140820,16:00:00,0.79811,0.79858,0.79783,0.79795,4593420000
20140820,17:00:00,0.79794,0.79835,0.79786,0.79814,4210280000
20140820,18:00:00,0.79813,0.79902,0.79806,0.79862,4966779990
20140820,19:00:00,0.79862,0.79937,0.79850,0.79931,3593780000
20140820,20:00:00,0.79929,0.79958,0.79916,0.79916,3361370000
20140820,21:00:00,0.79915,0.79947,0.79871,0.79891,8786789980
20140820,22:00:00,0.79890,0.79920,0.79873,0.79916,3962570010
20140820,23:00:00,0.79917,0.79919,0.79890,0.79892,2293780000
20140821,00:00:00,0.79888,0.79906,0.79882,0.79889,927870000
20140821,01:00:00,0.79889,0.79900,0.79874,0.79884,1545770000
20140821,02:00:00,0.79885,0.79892,0.79871,0.79873,1636810000
20140821,03:00:00,0.79873,0.79893,0.79869,0.79888,1915960000
20140821,04:00:00,0.79888,0.79908,0.79861,0.79892,3120020000
20140821,05:00:00,0.79890,0.79923,0.79880,0.79915,1981150000
20140821,06:00:00,0.79915,0.79942,0.79907,0.79939,1929790000
20140821,07:00:00,0.79938,0.79958,0.79927,0.79935,1937070000
20140821,08:00:00,0.79937,0.79954,0.79927,0.79933,2310490000
20140821,09:00:00,0.79933,0.79990,0.79915,0.79961,4736700000
20140821,10:00:00,0.79961,0.80029,0.79924,0.80007,5250100000
20140821,11:00:00,0.80008,0.80079,0.79913,0.80016,6629769970
20140821,12:00:00,0.80018,0.80046,0.79975,0.79989,3807249990
20140821,13:00:00,0.79990,0.80000,0.79941,0.79941,3384370000
20140821,14:00:00,0.79941,0.79988,0.79919,0.79936,3744930010
20140821,15:00:00,0.79937,0.79982,0.79912,0.79950,5221599980
20140821,16:00:00,0.79950,0.80026,0.79950,0.79980,4086669990
20140821,17:00:00,0.79981,0.80054,0.79967,0.80040,6086200000
20140821,18:00:00,0.80040,0.80085,0.80030,0.80080,4885469990
20140821,19:00:00,0.80080,0.80086,0.80041,0.80061,3162310000
20140821,20:00:00,0.80059,0.80071,0.80043,0.80071,2374880000
20140821,21:00:00,0.80071,0.80074,0.80042,0.80071,2110480000
20140821,22:00:00,0.80073,0.80111,0.80069,0.80111,1705200000
20140821,23:00:00,0.80109,0.80112,0.80085,0.80093,1851870000
20140822,00:00:00,0.80093,0.80115,0.80085,0.80107,1056580000
20140822,01:00:00,0.80108,0.80111,0.80095,0.80099,995210000
20140822,02:00:00,0.80100,0.80103,0.80087,0.80090,837790000
20140822,03:00:00,0.80089,0.80115,0.80083,0.80100,1699130000
20140822,04:00:00,0.80100,0.80112,0.80095,0.80104,1352020000
20140822,05:00:00,0.80103,0.80141,0.80094,0.80107,1818050000
20140822,06:00:00,0.80109,0.80128,0.80103,0.80117,1685230000
20140822,07:00:00,0.80118,0.80120,0.80099,0.80115,1548290000
20140822,08:00:00,0.80115,0.80150,0.80106,0.80140,2039840000
20140822,09:00:00,0.80140,0.80157,0.80115,0.80117,3488240000
20140822,10:00:00,0.80119,0.80129,0.80049,0.80082,4048499990
20140822,11:00:00,0.80084,0.80137,0.80062,0.80064,4248539990
20140822,12:00:00,0.80063,0.80079,0.80008,0.80063,4143150000
20140822,13:00:00,0.80061,0.80093,0.79996,0.80070,4853690010
20140822,14:00:00,0.80071,0.80089,0.80006,0.80012,3785630000
20140822,15:00:00,0.80011,0.80044,0.79996,0.80030,4656690000
20140822,16:00:00,0.80030,0.80047,0.79976,0.79993,3798360000
20140822,17:00:00,0.79994,0.80041,0.79820,0.79847,11898769970
20140822,18:00:00,0.79845,0.79887,0.79828,0.79864,6561739970
20140822,19:00:00,0.79864,0.79886,0.79844,0.79877,4195420010
20140822,20:00:00,0.79876,0.79881,0.79833,0.79848,2581710000
20140822,21:00:00,0.79848,0.79950,0.79789,0.79882,4641840000
20140822,22:00:00,0.79882,0.79918,0.79875,0.79904,1900590000
20140822,23:00:00,0.79904,0.79914,0.79853,0.79888,2052669990
20140825,00:00:00,0.79729,0.79787,0.79702,0.79721,1453810000
20140825,01:00:00,0.79720,0.79752,0.79712,0.79727,2127569990
20140825,02:00:00,0.79727,0.79766,0.79713,0.79742,2529860000
20140825,03:00:00,0.79742,0.79784,0.79733,0.79753,3113450000
20140825,04:00:00,0.79753,0.79781,0.79719,0.79750,3351780010
20140825,05:00:00,0.79750,0.79775,0.79715,0.79740,2307240000
20140825,06:00:00,0.79739,0.79741,0.79698,0.79727,1625320000
20140825,07:00:00,0.79727,0.79732,0.79711,0.79725,1607480000
20140825,08:00:00,0.79725,0.79752,0.79718,0.79725,1993310000
20140825,09:00:00,0.79724,0.79736,0.79622,0.79624,4098270000
20140825,10:00:00,0.79623,0.79648,0.79596,0.79598,3733529990
20140825,11:00:00,0.79595,0.79619,0.79577,0.79604,4236060010
20140825,12:00:00,0.79603,0.79619,0.79585,0.79589,3320230000
20140825,13:00:00,0.79589,0.79597,0.79536,0.79545,3854990000
20140825,14:00:00,0.79545,0.79588,0.79518,0.79566,2800870000
20140825,15:00:00,0.79566,0.79631,0.79546,0.79572,4403300000
20140825,16:00:00,0.79572,0.79592,0.79542,0.79544,5140580010
20140825,17:00:00,0.79548,0.79622,0.79548,0.79581,5262459990
20140825,18:00:00,0.79581,0.79623,0.79576,0.79622,3609790010
20140825,19:00:00,0.79620,0.79622,0.79578,0.79579,2961550000
20140825,20:00:00,0.79580,0.79589,0.79563,0.79567,1993740000
20140825,21:00:00,0.79569,0.79580,0.79562,0.79568,1852670000
20140825,22:00:00,0.79568,0.79577,0.79560,0.79566,1479070000
20140825,23:00:00,0.79567,0.79582,0.79563,0.79566,1942760000
20140826,00:00:00,0.79565,0.79601,0.79557,0.79595,1887039990
20140826,01:00:00,0.79594,0.79615,0.79567,0.79591,1920119990
20140826,02:00:00,0.79591,0.79595,0.79549,0.79578,2201440010
20140826,03:00:00,0.79578,0.79600,0.79569,0.79587,1725940000
20140826,04:00:00,0.79587,0.79614,0.79552,0.79564,2813560000
20140826,05:00:00,0.79564,0.79578,0.79552,0.79559,1975300000
20140826,06:00:00,0.79558,0.79586,0.79558,0.79574,1784480000
20140826,07:00:00,0.79576,0.79582,0.79564,0.79573,1609020000
20140826,08:00:00,0.79573,0.79593,0.79563,0.79584,1835900000
20140826,09:00:00,0.79584,0.79675,0.79582,0.79663,3572400000
20140826,10:00:00,0.79663,0.79669,0.79557,0.79569,4939679990
20140826,11:00:00,0.79571,0.79652,0.79552,0.79583,5236629980
20140826,12:00:00,0.79584,0.79645,0.79574,0.79644,4763080010
20140826,13:00:00,0.79644,0.79661,0.79614,0.79635,4160510010
20140826,14:00:00,0.79635,0.79639,0.79579,0.79606,4425710010
20140826,15:00:00,0.79606,0.79619,0.79559,0.79580,5832549960
20140826,16:00:00,0.79582,0.79594,0.79550,0.79571,5656779990
20140826,17:00:00,0.79572,0.79658,0.79558,0.79642,6330579980
20140826,18:00:00,0.79642,0.79653,0.79591,0.79595,5244299990
20140826,19:00:00,0.79595,0.79641,0.79595,0.79633,4283430000
20140826,20:00:00,0.79633,0.79668,0.79551,0.79577,5134330010
20140826,21:00:00,0.79577,0.79612,0.79568,0.79599,2868540000
20140826,22:00:00,0.79600,0.79627,0.79588,0.79599,2768700010
20140826,23:00:00,0.79599,0.79609,0.79592,0.79601,1955510000
20140827,00:00:00,0.79596,0.79630,0.79588,0.79600,1608210000
20140827,01:00:00,0.79601,0.79608,0.79572,0.79586,1617440000
20140827,02:00:00,0.79584,0.79605,0.79572,0.79588,1664990000
20140827,03:00:00,0.79587,0.79591,0.79494,0.79539,2805970000
20140827,04:00:00,0.79539,0.79560,0.79523,0.79544,2124440000
20140827,05:00:00,0.79543,0.79556,0.79533,0.79535,1746630000
20140827,06:00:00,0.79536,0.79542,0.79492,0.79506,2183230000
20140827,07:00:00,0.79506,0.79521,0.79483,0.79514,1885670000
20140827,08:00:00,0.79515,0.79560,0.79500,0.79559,2843740000
20140827,09:00:00,0.79559,0.79596,0.79520,0.79539,5915429990
20140827,10:00:00,0.79538,0.79588,0.79522,0.79558,5573339990
20140827,11:00:00,0.79559,0.79609,0.79543,0.79576,4889929990
20140827,12:00:00,0.79575,0.79581,0.79510,0.79543,4146980000
20140827,13:00:00,0.79544,0.79557,0.79492,0.79508,4211820010
20140827,14:00:00,0.79509,0.79518,0.79407,0.79454,5688550030
20140827,15:00:00,0.79455,0.79456,0.79392,0.79436,5133810010
20140827,16:00:00,0.79436,0.79439,0.79382,0.79411,5475680010
20140827,17:00:00,0.79412,0.79614,0.79396,0.79610,8775319950
20140827,18:00:00,0.79609,0.79624,0.79530,0.79595,5170410020
20140827,19:00:00,0.79594,0.79599,0.79563,0.79579,3328820000
20140827,20:00:00,0.79579,0.79641,0.79567,0.79600,3411700000
20140827,21:00:00,0.79600,0.79604,0.79570,0.79589,2677930000
20140827,22:00:00,0.79589,0.79610,0.79579,0.79607,2063420000
20140827,23:00:00,0.79608,0.79609,0.79577,0.79577,1578660000
20140828,00:00:00,0.79577,0.79624,0.79576,0.79601,1435700000
20140828,01:00:00,0.79600,0.79602,0.79588,0.79588,1077080000
20140828,02:00:00,0.79590,0.79595,0.79575,0.79584,1226400000
20140828,03:00:00,0.79584,0.79587,0.79548,0.79556,2171950000
20140828,04:00:00,0.79556,0.79632,0.79553,0.79618,3322090000
20140828,05:00:00,0.79619,0.79638,0.79598,0.79620,1753360000
20140828,06:00:00,0.79620,0.79641,0.79589,0.79611,1743220000
20140828,07:00:00,0.79611,0.79619,0.79592,0.79594,1553670000
20140828,08:00:00,0.79595,0.79620,0.79575,0.79596,1865600000
20140828,09:00:00,0.79595,0.79615,0.79560,0.79602,4118640000
20140828,10:00:00,0.79602,0.79667,0.79563,0.79572,6054940020
20140828,11:00:00,0.79571,0.79609,0.79544,0.79574,6082819980
20140828,12:00:00,0.79574,0.79606,0.79516,0.79520,5954030010
20140828,13:00:00,0.79519,0.79573,0.79426,0.79468,7765329960
20140828,14:00:00,0.79468,0.79511,0.79426,0.79497,6233290010
20140828,15:00:00,0.79497,0.79504,0.79438,0.79504,6169210000
20140828,16:00:00,0.79504,0.79521,0.79378,0.79440,6327189990
20140828,17:00:00,0.79441,0.79464,0.79398,0.79453,5473269990
20140828,18:00:00,0.79452,0.79515,0.79446,0.79483,4787080000
20140828,19:00:00,0.79482,0.79507,0.79461,0.79499,4198240000
20140828,20:00:00,0.79499,0.79509,0.79471,0.79494,2785340010
20140828,21:00:00,0.79495,0.79498,0.79468,0.79487,2379560000
20140828,22:00:00,0.79488,0.79488,0.79466,0.79471,1913920000
20140828,23:00:00,0.79469,0.79477,0.79459,0.79467,1989640000
20140829,00:00:00,0.79464,0.79479,0.79456,0.79468,1153450000
20140829,01:00:00,0.79469,0.79478,0.79456,0.79474,1677250000
20140829,02:00:00,0.79470,0.79476,0.79456,0.79473,2048370000
20140829,03:00:00,0.79474,0.79482,0.79465,0.79472,1650280000
20140829,04:00:00,0.79473,0.79491,0.79471,0.79477,1445150000
20140829,05:00:00,0.79478,0.79489,0.79473,0.79475,1267080000
20140829,06:00:00,0.79474,0.79479,0.79460,0.79466,1457080000
20140829,07:00:00,0.79467,0.79481,0.79438,0.79443,1393240000
20140829,08:00:00,0.79443,0.79463,0.79435,0.79453,1623790000
20140829,09:00:00,0.79453,0.79453,0.79340,0.79343,4305270010
20140829,10:00:00,0.79341,0.79368,0.79307,0.79334,5447920000
20140829,11:00:00,0.79335,0.79415,0.79314,0.79378,5613789990
20140829,12:00:00,0.79378,0.79469,0.79359,0.79409,6228619980
20140829,13:00:00,0.79409,0.79520,0.79403,0.79480,4129990000
20140829,14:00:00,0.79481,0.79577,0.79433,0.79534,4283109990
20140829,15:00:00,0.79534,0.79549,0.79455,0.79480,5305170010
20140829,16:00:00,0.79480,0.79512,0.79424,0.79446,5313459980
20140829,17:00:00,0.79447,0.79455,0.79298,0.79307,6001120000
20140829,18:00:00,0.79309,0.79350,0.79272,0.79285,7841869990
20140829,19:00:00,0.79285,0.79299,0.79232,0.79258,4310650000
20140829,20:00:00,0.79256,0.79303,0.79238,0.79284,3169560000
20140829,21:00:00,0.79284,0.79296,0.79257,0.79296,2782790000
20140829,22:00:00,0.79297,0.79299,0.79131,0.79140,2438269990
20140829,23:00:00,0.79140,0.79173,0.79083,0.79103,2771940000
20140901,00:00:00,0.79109,0.79139,0.79105,0.79127,665120000
20140901,01:00:00,0.79129,0.79169,0.79129,0.79166,1395600000
20140901,02:00:00,0.79165,0.79170,0.79099,0.79117,1668850000
20140901,03:00:00,0.79118,0.79142,0.79107,0.79111,1938660000
20140901,04:00:00,0.79114,0.79128,0.79073,0.79085,1769090000
20140901,05:00:00,0.79085,0.79093,0.79068,0.79069,1773710000
20140901,06:00:00,0.79068,0.79070,0.79051,0.79052,1395730000
20140901,07:00:00,0.79052,0.79090,0.79052,0.79084,1600550000
20140901,08:00:00,0.79084,0.79085,0.79041,0.79045,1939330000
20140901,09:00:00,0.79045,0.79059,0.78955,0.78961,5248459990
20140901,10:00:00,0.78962,0.78999,0.78950,0.78962,5303009990
20140901,11:00:00,0.78961,0.79055,0.78913,0.79043,7067139990
20140901,12:00:00,0.79044,0.79091,0.79016,0.79035,5291970030
20140901,13:00:00,0.79039,0.79076,0.79013,0.79076,4221780010
20140901,14:00:00,0.79076,0.79081,0.79043,0.79055,3605690000
20140901,15:00:00,0.79055,0.79067,0.79007,0.79047,3747699990
20140901,16:00:00,0.79047,0.79062,0.78967,0.78990,3853280000
20140901,17:00:00,0.78990,0.79065,0.78988,0.79061,2910099990
20140901,18:00:00,0.79061,0.79062,0.79015,0.79019,3036720000
20140901,19:00:00,0.79017,0.79070,0.79010,0.79070,2864450000
20140901,20:00:00,0.79071,0.79071,0.79032,0.79043,2677280000
20140901,21:00:00,0.79043,0.79057,0.79024,0.79046,2670860000
20140901,22:00:00,0.79046,0.79060,0.79034,0.79056,780160000
20140901,23:00:00,0.79056,0.79057,0.79037,0.79038,1204740000
20140902,00:00:00,0.79038,0.79051,0.79028,0.79030,880780000
20140902,01:00:00,0.79029,0.79045,0.79023,0.79033,1241130000
20140902,02:00:00,0.79034,0.79042,0.79020,0.79030,1450900000
20140902,03:00:00,0.79029,0.79070,0.79029,0.79058,1858970000
20140902,04:00:00,0.79059,0.79133,0.79043,0.79059,3628190000
20140902,05:00:00,0.79059,0.79139,0.79053,0.79133,2435500000
20140902,06:00:00,0.79133,0.79133,0.79092,0.79104,2144120000
20140902,07:00:00,0.79106,0.79126,0.79096,0.79113,2353700000
20140902,08:00:00,0.79112,0.79124,0.79095,0.79118,1995570000
20140902,09:00:00,0.79118,0.79228,0.79105,0.79222,4809750020
20140902,10:00:00,0.79220,0.79340,0.79197,0.79213,6961070050
20140902,11:00:00,0.79213,0.79300,0.79179,0.79293,6765459980
20140902,12:00:00,0.79293,0.79392,0.79276,0.79329,6357869990
20140902,13:00:00,0.79331,0.79368,0.79317,0.79324,4004540000
20140902,14:00:00,0.79325,0.79334,0.79291,0.79333,3697030000
20140902,15:00:00,0.79334,0.79410,0.79318,0.79391,5062490010
20140902,16:00:00,0.79392,0.79484,0.79389,0.79453,5329270010
20140902,17:00:00,0.79455,0.79554,0.79442,0.79493,6976710030
20140902,18:00:00,0.79490,0.79555,0.79490,0.79530,5169720000
20140902,19:00:00,0.79528,0.79638,0.79528,0.79615,3678710000
20140902,20:00:00,0.79614,0.79649,0.79607,0.79639,2887330000
20140902,21:00:00,0.79639,0.79678,0.79630,0.79672,2600550000
20140902,22:00:00,0.79672,0.79719,0.79663,0.79703,2776800000
20140902,23:00:00,0.79701,0.79752,0.79694,0.79738,2730010010
20140903,00:00:00,0.79732,0.79746,0.79727,0.79738,1449810000
20140903,01:00:00,0.79738,0.79745,0.79722,0.79725,1312950000
20140903,02:00:00,0.79725,0.79746,0.79724,0.79735,1763170000
20140903,03:00:00,0.79735,0.79745,0.79701,0.79738,2330309990
20140903,04:00:00,0.79737,0.79746,0.79719,0.79740,2159050000
20140903,05:00:00,0.79740,0.79749,0.79725,0.79738,1656790000
20140903,06:00:00,0.79738,0.79793,0.79723,0.79768,2294420000
20140903,07:00:00,0.79766,0.79779,0.79737,0.79760,1680110000
20140903,08:00:00,0.79760,0.79781,0.79730,0.79745,3137080000
20140903,09:00:00,0.79744,0.79783,0.79683,0.79724,5498640010
20140903,10:00:00,0.79724,0.79760,0.79682,0.79731,6397860000
20140903,11:00:00,0.79732,0.79859,0.79672,0.79713,10775709960
20140903,12:00:00,0.79714,0.79738,0.79647,0.79722,6590110010
20140903,13:00:00,0.79721,0.79862,0.79721,0.79856,4697940030
20140903,14:00:00,0.79857,0.79956,0.79822,0.79891,5059119980
20140903,15:00:00,0.79891,0.79918,0.79796,0.79842,5094450000
20140903,16:00:00,0.79842,0.79849,0.79796,0.79841,4359639990
20140903,17:00:00,0.79842,0.79877,0.79805,0.79852,4798729990
20140903,18:00:00,0.79853,0.79887,0.79827,0.79850,4805250000
20140903,19:00:00,0.79849,0.79900,0.79844,0.79891,4545620000
20140903,20:00:00,0.79892,0.79904,0.79845,0.79861,2784700000
20140903,21:00:00,0.79861,0.79890,0.79845,0.79882,3261950000
20140903,22:00:00,0.79883,0.79893,0.79859,0.79866,2699750000
20140903,23:00:00,0.79866,0.79898,0.79865,0.79879,1966010000
20140904,00:00:00,0.79879,0.79900,0.79864,0.79879,1316790000
20140904,01:00:00,0.79878,0.79902,0.79870,0.79881,1363450000
20140904,02:00:00,0.79881,0.79889,0.79873,0.79875,2566729980
20140904,03:00:00,0.79876,0.79892,0.79860,0.79872,1873700000
20140904,04:00:00,0.79873,0.79882,0.79852,0.79869,2091840000
20140904,05:00:00,0.79869,0.79890,0.79861,0.79879,1441370000
20140904,06:00:00,0.79880,0.79890,0.79854,0.79868,2037490000
20140904,07:00:00,0.79868,0.79888,0.79855,0.79878,1451090000
20140904,08:00:00,0.79878,0.79893,0.79866,0.79885,1547980000
20140904,09:00:00,0.79888,0.79931,0.79861,0.79873,3855670000
20140904,10:00:00,0.79871,0.79888,0.79824,0.79859,4433930000
20140904,11:00:00,0.79859,0.79896,0.79850,0.79882,4374750010
20140904,12:00:00,0.79882,0.79902,0.79847,0.79847,3412520000
20140904,13:00:00,0.79847,0.79895,0.79764,0.79778,5712669970
20140904,14:00:00,0.79778,0.79862,0.79329,0.79429,10269579990
20140904,15:00:00,0.79429,0.79429,0.79137,0.79266,14331930010
20140904,16:00:00,0.79268,0.79306,0.79177,0.79218,8354480010
20140904,17:00:00,0.79217,0.79250,0.79036,0.79070,9392060030
20140904,18:00:00,0.79070,0.79160,0.79025,0.79063,9168630040
20140904,19:00:00,0.79063,0.79171,0.79054,0.79171,7018470030
20140904,20:00:00,0.79170,0.79245,0.79141,0.79232,4731289990
20140904,21:00:00,0.79233,0.79246,0.79197,0.79203,3528890000
20140904,22:00:00,0.79204,0.79238,0.79186,0.79215,3310540000
20140904,23:00:00,0.79215,0.79255,0.79199,0.79251,2941290000
20140905,00:00:00,0.79248,0.79343,0.79248,0.79274,2108330000
20140905,01:00:00,0.79274,0.79291,0.79236,0.79261,1991690000
20140905,02:00:00,0.79260,0.79383,0.79243,0.79358,3661950030
20140905,03:00:00,0.79359,0.79359,0.79303,0.79327,3022979990
20140905,04:00:00,0.79327,0.79333,0.79285,0.79308,2124430000
20140905,05:00:00,0.79308,0.79314,0.79274,0.79293,1889100000
20140905,06:00:00,0.79291,0.79313,0.79277,0.79292,1841200000
20140905,07:00:00,0.79292,0.79307,0.79274,0.79284,1502770000
20140905,08:00:00,0.79280,0.79294,0.79260,0.79272,1638149990
20140905,09:00:00,0.79272,0.79317,0.79248,0.79263,4981349990
20140905,10:00:00,0.79265,0.79298,0.79203,0.79263,5274959980
20140905,11:00:00,0.79261,0.79395,0.79251,0.79387,5588900020
20140905,12:00:00,0.79386,0.79428,0.79348,0.79387,5548260010
20140905,13:00:00,0.79385,0.79445,0.79382,0.79411,4491139980
20140905,14:00:00,0.79412,0.79522,0.79393,0.79487,5038730010
20140905,15:00:00,0.79487,0.79565,0.79438,0.79514,11076959990
20140905,16:00:00,0.79515,0.79522,0.79412,0.79435,8015259930
20140905,17:00:00,0.79435,0.79458,0.79395,0.79398,7155979970
20140905,18:00:00,0.79398,0.79455,0.79395,0.79423,5560509980
20140905,19:00:00,0.79423,0.79444,0.79404,0.79413,4582039990
20140905,20:00:00,0.79413,0.79419,0.79382,0.79390,3100899990
20140905,21:00:00,0.79390,0.79403,0.79337,0.79347,2759860000
20140905,22:00:00,0.79347,0.79356,0.79303,0.79308,2467870000
20140905,23:00:00,0.79308,0.79337,0.79286,0.79314,1673180000
20140908,00:00:00,0.80096,0.80120,0.80019,0.80022,2593840010
20140908,01:00:00,0.80022,0.80025,0.79833,0.79868,2730060000
20140908,02:00:00,0.79868,0.79917,0.79828,0.79879,2745190000
20140908,03:00:00,0.79879,0.79879,0.79780,0.79813,2952440000
20140908,04:00:00,0.79813,0.79857,0.79802,0.79836,2300070000
20140908,05:00:00,0.79836,0.79840,0.79810,0.79814,1641410000
20140908,06:00:00,0.79815,0.79836,0.79803,0.79833,2018780000
20140908,07:00:00,0.79833,0.79846,0.79800,0.79841,1692240000
20140908,08:00:00,0.79841,0.79956,0.79812,0.79951,2918760000
20140908,09:00:00,0.79952,0.80139,0.79891,0.80047,7101130020
20140908,10:00:00,0.80045,0.80101,0.79990,0.80039,6592630020
20140908,11:00:00,0.80040,0.80250,0.79987,0.80207,6370079990
20140908,12:00:00,0.80209,0.80369,0.80175,0.80324,7659130020
20140908,13:00:00,0.80324,0.80369,0.80289,0.80297,4884180020
20140908,14:00:00,0.80299,0.80303,0.80193,0.80210,5606320020
20140908,15:00:00,0.80210,0.80242,0.80171,0.80191,5528850010
20140908,16:00:00,0.80190,0.80202,0.80016,0.80079,6746430000
20140908,17:00:00,0.80078,0.80130,0.79963,0.80113,6526599990
20140908,18:00:00,0.80114,0.80236,0.80103,0.80221,6139550010
20140908,19:00:00,0.80221,0.80226,0.80117,0.80146,5419639980
20140908,20:00:00,0.80145,0.80170,0.79973,0.80110,9352680010
20140908,21:00:00,0.80108,0.80117,0.80061,0.80085,4604980010
20140908,22:00:00,0.80085,0.80085,0.80042,0.80075,4491900000
20140908,23:00:00,0.80074,0.80085,0.80052,0.80065,2507940000
20140909,00:00:00,0.80061,0.80152,0.80044,0.80148,2245120000
20140909,01:00:00,0.80147,0.80148,0.80101,0.80131,2634620000
20140909,02:00:00,0.80130,0.80132,0.80092,0.80103,2050190000
20140909,03:00:00,0.80103,0.80109,0.80068,0.80076,2234550000
20140909,04:00:00,0.80077,0.80106,0.80065,0.80070,2649960000
20140909,05:00:00,0.80070,0.80118,0.80027,0.80095,3136680010
20140909,06:00:00,0.80096,0.80116,0.80053,0.80075,3371220000
20140909,07:00:00,0.80075,0.80113,0.80065,0.80101,2486390000
20140909,08:00:00,0.80101,0.80128,0.80084,0.80098,2916340000
20140909,09:00:00,0.80097,0.80124,0.80054,0.80071,5328289980
20140909,10:00:00,0.80072,0.80089,0.79964,0.79964,6088869970
20140909,11:00:00,0.79964,0.79993,0.79790,0.79918,7954660030
20140909,12:00:00,0.79917,0.80012,0.79914,0.79956,6447060000
20140909,13:00:00,0.79956,0.79980,0.79804,0.79903,6581949980
20140909,14:00:00,0.79903,0.80059,0.79900,0.80035,6333289970
